payment_id,card_id,billing_cycle_start,billing_cycle_end,statement_balance,minimum_payment_due,payment_amount,payment_date,payment_method,payment_status,late_payment_flag,days_past_due
6628,243,2005-07-08,1994-08-24,1135,40,5311,,,Paid,1.0,-3
6629,6845,2016-08-07,2009-01-05,1937,71,3252,,,Paid,0.0,5
6630,622,2023-11-25,1973-01-05,4761,129,584,,bank transfer,Pending,0.0,-3
6631,7527,2012-11-25,1984-05-02,4463,34,456,,ACH,Pending,1.0,0
6632,4132,1988-07-04,2001-08-01,2755,138,2318,1983-03-20,bank transfer,paid,1.0,30
6633,9069,1976-06-28,2019-03-08,3577,118,4314,,,paid,1.0,10
6634,6269,1980-10-30,1990-08-19,4552,80,3146,,Bank Transfer,,1.0,30
6635,1273,1971-05-30,2009-10-10,4677,73,1737,,Bank Transfer,Pending,1.0,-3
6636,308,1985-07-05,1985-05-04,876,83,5121,,,Paid,0.0,30
6637,9422,1971-02-22,1971-03-21,4283,188,156,2003-04-20,Debit Card,Paid,,5
6638,12675,1978-03-05,2023-05-12,1392,129,5390,,Debit Card,Pending,1.0,10
6639,1758,1973-10-13,1972-10-04,2110,130,5612,,,paid,,5
6640,9507,1998-07-24,1985-10-14,1728,64,1911,,Debit Card,Pending,0.0,5
6641,15026,2023-06-08,1978-02-17,3700,112,3611,2019-11-16,bank transfer,paid,1.0,-3
6642,12592,1984-10-22,2017-03-22,2966,132,179,1982-07-18,Debit Card,Pending,0.0,0
6643,7696,1994-03-10,2002-01-16,4032,54,3075,,bank transfer,Paid,0.0,-3
6644,14764,2009-08-02,2019-09-07,3078,125,1228,,bank transfer,Pending,0.0,-3
6645,2018,2011-06-06,2009-11-03,2682,169,2729,,bank transfer,,,30
6646,6070,2021-05-02,1992-10-19,3335,57,4030,2008-11-28,Debit Card,Paid,0.0,10
6647,13792,1990-03-19,2025-03-15,4009,147,3064,,Bank Transfer,Pending,,-3
6648,3916,1981-08-19,1997-12-01,3449,110,1512,,bank transfer,Paid,0.0,30
6649,13157,2026-01-09,1986-04-13,4781,161,5447,,Debit Card,Paid,,30
6650,10788,1991-02-25,1974-09-08,3132,22,2375,2019-07-22,Debit Card,Pending,1.0,-3
6651,1950,1983-10-15,1975-08-20,4950,111,89,,ACH,Pending,1.0,-3
6652,444,2002-05-31,2021-10-30,1110,124,5114,,ACH,Paid,0.0,-3
6653,8582,1980-05-23,1988-01-31,819,112,1401,2025-08-19,bank transfer,Paid,,-3
6654,7011,2015-02-17,1982-07-08,3546,136,891,1990-11-23,ACH,paid,0.0,10
6655,2075,1973-06-30,2020-12-12,4894,79,2402,,bank transfer,,0.0,0
6656,15014,2007-09-18,2006-02-27,1963,94,237,2014-10-28,bank transfer,,0.0,10
6657,7810,2021-12-21,2015-05-18,3332,51,1038,,Bank Transfer,Paid,,30
6658,321,1991-06-26,1996-06-08,1125,120,5447,2000-02-03,Bank Transfer,,0.0,-3
6659,4446,1998-03-19,2018-02-22,2044,70,3576,,Bank Transfer,Paid,,10
6660,13186,1996-08-16,1980-01-10,1572,191,4113,,ACH,Pending,0.0,10
6661,822,1974-07-21,1997-07-24,871,30,3313,1996-09-28,,Pending,0.0,10
6662,6186,2020-07-24,2008-01-15,1070,106,1309,,,,,-3
6663,5225,2002-08-30,1986-04-24,4943,113,1754,,ACH,,,-3
6664,3161,2009-03-25,1979-08-29,4026,99,707,1989-11-20,bank transfer,,1.0,30
6665,10747,1976-02-05,1980-04-11,3633,90,5052,,Bank Transfer,,,10
6666,6969,1981-11-12,2001-06-25,3855,91,3354,1978-03-25,ACH,,0.0,5
6667,3045,1985-01-22,2001-09-01,1590,182,1710,1995-11-26,ACH,paid,1.0,10
6668,4986,2010-09-29,1988-01-15,4278,104,4664,,,,1.0,10
6669,7803,2001-06-02,2008-12-20,4774,115,4438,1973-06-24,ACH,Pending,0.0,0
6670,9260,1993-07-09,2022-01-17,896,87,4564,,,paid,1.0,0
6671,10084,1993-09-19,2016-05-14,3643,23,3449,,,Pending,1.0,-3
6672,6822,1986-03-17,2005-02-15,794,98,2958,,,Paid,,30
6673,7119,1993-09-26,2015-08-31,4794,93,5856,,ACH,Paid,1.0,10
6674,14016,2004-09-02,2007-10-22,1915,110,4549,,ACH,Paid,1.0,10
6675,5263,1983-11-05,1997-06-06,1128,106,5817,,Debit Card,Paid,1.0,0
6676,2972,2022-12-07,1973-02-23,2305,38,3400,,bank transfer,Pending,,0
6677,14661,1997-09-08,2005-08-01,2196,30,4778,1978-12-17,bank transfer,Paid,0.0,0
6678,1570,2023-06-17,2017-03-27,736,177,2139,2014-11-08,Debit Card,Pending,1.0,10
6679,4019,2013-03-25,1975-12-11,1130,192,1277,,Debit Card,paid,1.0,5
6680,2632,2002-06-28,2019-10-19,3830,76,3976,,ACH,Pending,0.0,5
6681,10320,1991-07-24,1983-09-09,2837,25,4081,1994-10-22,Bank Transfer,paid,1.0,30
6682,14637,2020-06-03,2024-06-20,1049,169,5346,,,Paid,,0
6683,8406,1978-04-03,1997-04-16,2153,154,3937,,ACH,Paid,0.0,-3
6684,13699,2002-10-04,2024-05-13,4953,81,1064,1973-02-12,Debit Card,Pending,1.0,0
6685,4490,2017-09-14,1983-11-09,1671,189,2876,,ACH,Paid,,0
6686,6802,1998-11-21,1998-12-23,3014,106,4686,1984-03-05,ACH,Paid,,5
6687,1126,1988-12-18,2011-12-17,1662,133,2985,,Bank Transfer,Paid,1.0,30
6688,5557,2025-04-03,1984-08-22,4621,190,3302,2006-02-06,Debit Card,Pending,0.0,-3
6689,14861,2005-07-13,1973-06-06,1782,190,3509,,,paid,0.0,10
6690,12422,1984-06-29,2022-05-24,2123,21,4819,1988-05-06,,Paid,,10
6691,11709,2017-10-31,2005-11-22,2662,170,2436,2021-10-30,bank transfer,Pending,0.0,5
6692,13045,2008-10-23,1983-01-21,3281,129,3074,2026-02-27,Bank Transfer,Paid,0.0,30
6693,4219,1999-09-06,1984-03-02,3167,126,3896,,Bank Transfer,Pending,,30
6694,4822,2024-07-28,2020-09-06,2977,59,1858,,Bank Transfer,,0.0,10
6695,12547,1970-07-06,1984-09-04,4909,121,3203,,Bank Transfer,Paid,,10
6696,4549,2022-07-18,1973-10-17,4446,161,644,,ACH,paid,,5
6697,11885,2004-11-30,2023-06-19,2824,136,2252,,bank transfer,Pending,1.0,5
6698,1272,2011-07-21,1979-05-21,1848,77,2645,1984-08-03,Bank Transfer,paid,1.0,10
6699,12299,1974-12-19,2014-11-06,1037,132,5746,,ACH,Paid,0.0,-3
6700,13834,1993-03-22,1987-05-26,999,38,1841,1995-11-19,Bank Transfer,Paid,0.0,0
6701,746,1999-05-01,1990-03-14,3712,164,2659,,Debit Card,paid,,30
6702,4375,2006-05-24,1986-11-23,1444,109,1846,,bank transfer,,,10
6703,10424,1973-01-04,1994-02-11,4046,65,4298,,,,0.0,5
6704,696,2022-11-24,1989-08-20,3341,90,1042,1992-08-25,bank transfer,Paid,1.0,0
6705,9842,1989-08-16,1978-04-08,2972,20,3642,,ACH,paid,,-3
6706,703,2009-02-16,1987-08-06,4906,167,1272,,Bank Transfer,Pending,0.0,10
6707,9461,1983-06-12,1985-08-13,3481,30,3343,,,,0.0,5
6708,4208,1998-09-09,2004-01-03,2124,36,366,,ACH,Paid,,5
6709,1623,2010-11-18,1976-03-06,2209,158,1449,,ACH,paid,,10
6710,10775,1989-03-04,1977-01-16,1735,175,1488,,Debit Card,,0.0,10
6711,966,1978-07-17,1997-11-22,3594,130,3498,,ACH,Paid,,10
6712,4447,1991-02-07,1982-01-09,3989,192,1657,1992-12-31,Bank Transfer,Paid,,0
6713,13180,1974-10-27,2008-12-31,2087,164,3734,2011-04-07,ACH,Pending,0.0,-3
6714,827,2007-04-05,2003-03-08,3442,44,2452,,ACH,paid,0.0,30
6715,13757,1984-12-13,1971-12-09,4301,149,476,1997-02-20,bank transfer,paid,0.0,30
6716,810,2007-08-02,1996-06-25,2967,76,4693,,ACH,,0.0,10
6717,7982,2000-12-29,2007-02-24,4368,157,1325,2005-05-10,,Paid,0.0,5
6718,2063,2023-02-22,1973-03-20,4842,182,3090,,Debit Card,Pending,0.0,30
6719,6960,2004-05-18,2019-01-03,4706,99,764,1998-03-28,bank transfer,paid,1.0,30
6720,1804,2005-02-23,2004-02-16,4166,62,2997,,ACH,Pending,1.0,30
6721,6857,2019-11-28,2007-12-09,2548,101,5070,,bank transfer,paid,,0
6722,11674,2017-09-21,1982-04-30,2897,168,4375,,bank transfer,Paid,,-3
6723,12420,2013-03-28,2003-05-27,704,123,1342,,,Pending,,0
6724,11373,1972-10-15,2001-08-23,3352,184,2641,,ACH,,,5
6725,4448,2003-08-12,1991-05-10,1874,150,5462,,bank transfer,Pending,0.0,10
6726,431,1995-04-23,2016-11-01,4126,94,1762,,,Paid,1.0,10
6727,13139,1977-11-30,2008-04-09,2684,81,852,,bank transfer,Paid,,30
6728,8715,1978-10-17,2023-01-19,3772,125,5282,,Debit Card,,,10
6729,7224,1979-02-08,2021-02-22,1468,90,4978,1982-06-27,,,0.0,10
6730,9215,1998-03-05,2024-01-20,3796,134,5111,,Bank Transfer,Paid,1.0,0
6731,1156,1999-03-16,1977-05-03,4899,176,5166,1990-03-30,ACH,Paid,0.0,30
6732,14962,1981-11-07,1979-10-03,844,109,987,,ACH,Pending,,30
6733,175,1972-10-26,1973-02-25,2174,36,5431,,bank transfer,paid,,5
6734,10435,2024-06-02,2008-01-31,3533,97,4232,,Bank Transfer,Paid,0.0,10
6735,3909,2022-01-03,2025-09-27,3805,88,2875,,ACH,paid,0.0,5
6736,1959,2006-11-11,1983-03-03,4394,194,4228,,bank transfer,Pending,,0
6737,11774,1991-03-31,2013-01-03,2151,22,5115,2001-04-06,bank transfer,,0.0,5
6738,1911,2019-05-01,1980-10-04,4809,152,5271,2026-03-08,,Pending,0.0,-3
6739,10607,2005-11-15,2011-04-27,1015,32,2856,,Debit Card,Pending,,10
6740,5813,1970-08-28,1982-07-18,1501,25,5966,,Bank Transfer,paid,0.0,5
6741,8757,2003-04-07,1972-10-29,915,119,681,,,Paid,0.0,30
6742,4169,2019-04-05,2000-06-29,4502,104,5113,,bank transfer,,1.0,-3
6743,5131,2011-07-31,1982-05-29,2348,166,5051,,bank transfer,Paid,,-3
6744,11364,1982-09-08,1992-03-06,3547,80,4443,,ACH,Paid,1.0,0
6745,12670,1978-11-20,2008-12-11,2343,188,3635,,ACH,Pending,0.0,30
6746,15195,2014-04-16,2001-10-03,1269,185,4062,,Debit Card,Paid,1.0,0
6747,79,1991-05-14,1978-08-30,3299,165,3765,,bank transfer,,,5
6748,5873,2026-01-05,2022-09-13,1748,122,4299,,,paid,,10
6749,678,1973-04-16,2014-02-07,2320,196,2802,1986-07-26,,Pending,,10
6750,8449,2020-08-21,2006-09-24,3329,173,2229,2020-06-03,,paid,0.0,10
6751,15120,2018-03-17,1998-01-11,4208,55,522,,,Paid,0.0,5
6752,7024,2003-05-06,1970-06-30,1995,129,1315,,ACH,,0.0,10
6753,13458,2020-02-06,1973-03-07,4946,168,1794,2020-06-27,bank transfer,Pending,1.0,0
6754,11250,2007-09-14,2022-05-21,3568,44,4861,2012-05-31,bank transfer,Paid,1.0,10
6755,9246,2013-01-01,1980-07-20,1112,81,2782,,,Paid,1.0,0
6756,2682,1980-05-14,2000-01-09,933,129,2713,,ACH,paid,0.0,5
6757,7792,2009-11-17,1980-03-13,3003,56,2691,,bank transfer,paid,0.0,5
6758,4042,2014-05-01,1987-05-24,4852,171,5190,,,Paid,,30
6759,9033,2008-06-21,2018-09-02,1172,32,72,,Bank Transfer,,0.0,-3
6760,925,2000-10-27,2020-02-06,2259,71,4536,,Bank Transfer,paid,0.0,0
6761,4414,1990-09-22,1970-09-15,901,27,4343,,Debit Card,paid,,0
6762,10397,2020-04-18,1980-10-09,4770,152,3028,2014-06-03,,Paid,1.0,10
6763,2,2010-04-05,1992-03-28,3540,145,1951,,ACH,,,0
6764,10971,2010-04-26,1987-12-28,3882,84,2663,,bank transfer,Paid,,30
6765,14513,2008-11-26,2021-01-09,4778,46,884,,Bank Transfer,Paid,0.0,-3
6766,1123,1987-04-23,2023-07-23,4091,99,5536,,,,0.0,-3
6767,13896,1976-09-23,1992-06-05,1300,101,1968,1997-09-08,,paid,,30
6768,5754,1989-08-01,2007-12-29,3204,181,5738,2013-01-09,bank transfer,Pending,1.0,30
6769,13358,2014-05-06,1995-12-14,804,162,5921,,Debit Card,Paid,1.0,0
6770,2745,2015-01-19,1976-03-16,4337,113,1372,1983-10-29,Bank Transfer,paid,1.0,10
6771,7265,1974-08-30,1978-03-11,3937,114,3468,,Debit Card,Paid,,30
6772,593,1984-06-25,1990-05-06,2543,192,5456,,ACH,,,0
6773,9871,2008-10-29,1998-11-13,887,179,5131,2001-06-03,bank transfer,paid,0.0,-3
6774,6323,1984-01-05,2011-10-30,1838,150,1618,,Bank Transfer,Pending,,0
6775,5440,1989-02-11,1970-09-05,4419,100,175,1974-12-25,ACH,,1.0,30
6776,8841,1990-05-31,2010-12-09,765,70,5444,,,,0.0,-3
6777,3002,1987-12-10,1983-10-08,2679,160,3391,1976-05-11,,,1.0,10
6778,4184,2001-07-06,1971-02-01,4789,136,5565,,Bank Transfer,Pending,,0
6779,9532,2025-12-21,1980-03-03,1248,173,4426,,Bank Transfer,paid,0.0,5
6780,2562,2024-05-15,2015-07-08,3435,22,188,,ACH,Pending,0.0,-3
6781,5166,1995-05-08,1990-07-31,3070,171,3520,,,Paid,0.0,5
6782,3646,1980-10-08,1993-12-03,824,180,3797,,bank transfer,Pending,0.0,30
6783,12434,2021-10-27,2001-03-22,4075,68,309,1981-02-13,Bank Transfer,,0.0,0
6784,7578,1987-10-16,1988-09-12,4705,88,5322,,Bank Transfer,paid,,10
6785,3627,1986-03-22,1974-08-13,1969,159,1974,,Bank Transfer,Pending,1.0,5
6786,4254,2001-01-20,1996-04-10,4977,21,925,1974-05-22,Debit Card,Paid,1.0,30
6787,7680,1995-04-20,1993-05-31,3354,159,2220,1980-07-16,Bank Transfer,,,0
6788,11322,1997-11-12,2016-02-13,3072,53,3572,,Debit Card,,,-3
6789,2338,2013-06-24,2007-11-23,1167,107,4132,,,,1.0,0
6790,7248,2025-12-22,1991-05-17,4248,183,3190,,,,,10
6791,11675,2003-01-27,1987-06-30,4985,105,2152,,ACH,Pending,1.0,0
6792,1382,2000-09-14,2012-03-03,926,89,5047,2019-05-06,Debit Card,Paid,,5
6793,10616,1998-08-22,1996-05-17,3959,42,1690,,Bank Transfer,paid,1.0,-3
6794,5348,2012-08-13,1997-01-30,3877,62,882,,,Paid,0.0,-3
6795,1832,2009-06-26,2011-08-14,1052,90,947,,,paid,1.0,10
6796,14692,1970-07-18,1974-10-25,3272,70,5859,,bank transfer,Pending,1.0,5
6797,8967,2000-05-25,2015-09-05,4774,91,1167,,Bank Transfer,Pending,,-3
6798,5582,2004-02-02,1985-06-29,1580,70,333,,,paid,1.0,0
6799,8909,1973-10-20,2009-05-08,3030,42,2760,,ACH,,0.0,0
6800,3709,1987-01-21,1994-06-26,1654,88,5768,1993-12-26,,Paid,,0
6801,6642,2016-11-29,1990-02-15,3988,176,2116,,ACH,Paid,1.0,10
6802,10704,2009-05-12,2021-07-07,1602,175,5641,,ACH,Paid,,10
6803,11312,2004-08-28,1980-12-18,3358,30,5010,,ACH,Pending,1.0,-3
6804,6344,1999-10-08,2009-07-08,643,93,4184,2023-10-07,bank transfer,paid,,10
6805,3211,1972-10-16,2010-12-21,1780,183,3250,,,Pending,,0
6806,11687,1992-10-06,2005-12-28,2212,24,1516,,Debit Card,,1.0,5
6807,10680,2022-03-16,2008-05-07,2042,20,176,,ACH,paid,,10
6808,4108,1970-04-03,1995-12-11,3814,197,5630,1989-11-30,Bank Transfer,,0.0,10
6809,10667,2016-12-27,1974-11-07,1604,39,4841,,Bank Transfer,Pending,0.0,5
6810,1977,2008-12-07,1988-01-16,2287,91,2709,,bank transfer,,1.0,5
6811,12647,2013-09-07,1972-02-11,2255,28,809,1980-10-23,Bank Transfer,Pending,1.0,5
6812,2746,2002-01-05,1985-01-21,2945,82,2467,2002-05-13,bank transfer,Pending,1.0,-3
6813,1233,2000-12-27,1981-06-05,1979,33,5058,1988-10-26,Debit Card,paid,,-3
6814,14417,1990-09-07,1990-04-16,1160,75,2495,1972-04-12,Debit Card,,,10
6815,5558,1977-12-16,1976-07-04,1624,74,5040,1995-08-31,ACH,paid,1.0,-3
6816,8540,1972-07-06,2023-05-01,2311,42,5409,1986-01-04,Bank Transfer,Pending,0.0,0
6817,12125,1974-03-12,1988-04-04,939,139,3257,,,Pending,0.0,0
6818,8489,1974-07-06,1990-11-03,2966,63,981,,,,0.0,-3
6819,2672,1970-09-19,2022-10-12,4288,21,5284,,Debit Card,Pending,0.0,5
6820,908,1977-06-25,1998-08-06,816,191,3408,,Bank Transfer,Pending,1.0,0
6821,11871,1980-01-25,1983-10-28,4170,182,3654,,bank transfer,paid,1.0,0
6822,5271,1974-09-02,2002-01-10,1477,30,2200,,Bank Transfer,Pending,,10
6823,7329,2011-10-23,1995-03-10,3898,53,3317,,bank transfer,paid,0.0,5
6824,14424,1994-05-30,2009-07-11,2037,65,4878,1994-04-22,bank transfer,Paid,,30
6825,9238,2015-09-24,1971-10-08,4722,130,2038,,ACH,,0.0,0
6826,11363,1997-11-15,1983-04-22,2242,123,1576,,Debit Card,paid,0.0,10
6827,12418,1990-03-05,2017-04-01,1616,81,974,2002-05-24,bank transfer,paid,0.0,0
6828,6769,2002-02-28,2005-12-23,4100,32,3749,2009-05-06,Bank Transfer,Pending,,-3
6829,2443,2016-11-06,1973-06-26,2330,169,3315,1978-12-26,Debit Card,paid,,10
6830,14923,2008-10-25,1997-01-08,2927,109,4609,,ACH,Paid,,10
6831,1936,2017-01-08,1974-11-06,4663,111,3240,,,Pending,,30
6832,4220,1999-06-18,1994-02-16,2832,159,2953,,ACH,paid,0.0,-3
6833,8246,1992-01-27,1995-04-26,760,156,3860,1989-09-28,Debit Card,Paid,1.0,5
6834,4507,2001-07-31,1996-09-02,3874,77,5531,,ACH,Pending,,30
6835,13817,2004-07-10,1998-01-17,535,67,2266,,bank transfer,Paid,1.0,0
6836,4216,1978-05-27,1994-01-17,1920,177,531,,bank transfer,,,5
6837,2860,1972-08-02,1990-01-07,2033,100,4048,,Debit Card,Paid,0.0,5
6838,6425,1993-03-06,2012-02-09,2028,157,5057,1980-03-17,Debit Card,Paid,,30
6839,8325,2003-07-10,1993-12-08,907,61,4360,,Bank Transfer,Paid,1.0,10
6840,4707,1992-08-17,2020-08-02,3348,98,4263,,Debit Card,paid,1.0,10
6841,3567,1983-04-20,2003-01-09,2859,110,1275,1987-10-09,Bank Transfer,paid,,0
6842,7646,1984-04-28,1991-04-07,1428,94,131,2003-06-18,,Pending,,0
6843,10109,2022-06-02,2002-02-19,1654,164,1057,,ACH,paid,,10
6844,4231,1992-06-06,1991-08-22,1894,75,636,2017-10-04,ACH,,0.0,0
6845,11556,1994-05-05,1992-04-01,4353,174,4868,2013-06-24,bank transfer,Pending,,-3
6846,2485,1975-07-16,1979-06-19,2226,180,5116,1980-02-22,Bank Transfer,paid,0.0,5
6847,2157,2018-07-13,1980-01-02,3469,134,5844,,Debit Card,paid,0.0,10
6848,9829,1985-09-01,1991-01-01,3014,26,5409,,Debit Card,paid,,30
6849,7941,1995-08-07,1998-03-03,3803,161,1096,,Bank Transfer,Paid,,5
6850,717,1990-07-12,1975-02-13,2450,81,3944,,ACH,Paid,1.0,-3
6851,1616,2004-11-05,2016-11-13,3451,93,3747,2020-04-18,bank transfer,Pending,1.0,0
6852,6700,2017-06-11,1995-04-09,2537,37,5975,,Bank Transfer,,0.0,-3
6853,12552,1970-08-22,2014-06-01,1729,22,77,2008-08-17,Bank Transfer,Pending,0.0,10
6854,13399,1975-01-25,1987-12-12,4309,74,5050,2004-08-01,,Paid,,5
6855,12440,2013-06-23,1990-04-07,3354,111,2752,,bank transfer,Pending,0.0,5
6856,13931,2006-04-26,1970-08-13,3746,100,5583,,bank transfer,Paid,,-3
6857,684,1972-12-25,1998-05-04,2550,137,2843,,bank transfer,paid,0.0,-3
6858,5280,1970-02-23,1991-12-29,3147,161,5217,,bank transfer,Paid,1.0,0
6859,14843,2012-08-16,2021-02-03,787,34,3571,1985-06-24,bank transfer,Pending,1.0,10
6860,3713,2021-05-09,1984-05-01,4987,158,1107,,ACH,Paid,,10
6861,9358,2025-10-18,2004-11-09,4697,98,352,,Debit Card,,1.0,30
6862,10168,2004-09-07,1993-03-09,1965,183,2770,,Debit Card,,0.0,30
6863,6649,2012-09-27,1999-02-18,2734,45,3724,2013-08-19,Debit Card,Pending,1.0,0
6864,1808,1970-06-24,1970-02-20,1412,89,1529,,Bank Transfer,paid,0.0,30
6865,3855,2024-09-09,2021-12-12,1885,36,2554,2005-03-14,Bank Transfer,,1.0,5
6866,7091,2023-11-22,2023-06-01,907,178,2877,1980-01-17,Debit Card,paid,0.0,0
6867,4892,2003-06-25,2001-12-10,1175,69,619,1974-04-17,Bank Transfer,Pending,,-3
6868,536,1976-02-13,2009-08-31,3816,63,3158,,bank transfer,Paid,,30
6869,13139,2020-01-25,2004-05-05,1908,137,4041,,Bank Transfer,paid,0.0,0
6870,8984,1971-12-02,2015-03-10,4892,101,602,,Bank Transfer,Paid,0.0,30
6871,8100,2019-12-06,1989-05-26,1237,33,2970,2025-04-11,bank transfer,Pending,,-3
6872,12911,2024-12-30,2020-08-17,4509,187,1862,2018-04-16,ACH,Pending,0.0,10
6873,13858,2025-02-18,2009-01-13,1738,192,1994,,Debit Card,paid,,10
6874,15068,1995-07-17,2016-09-19,4155,110,5675,,bank transfer,Paid,1.0,10
6875,11182,1999-06-06,2000-12-09,3932,158,877,,,Pending,1.0,0
6876,9162,2020-04-06,2011-09-08,4967,23,273,,Bank Transfer,paid,,5
6877,13102,1991-06-08,2021-07-17,2094,149,1363,,bank transfer,paid,,0
6878,6024,2008-06-01,1975-08-08,3391,23,4128,1992-09-12,,,0.0,10
6879,371,1975-11-13,2005-10-27,2196,22,4933,1997-03-04,bank transfer,,,-3
6880,936,1999-09-26,1976-11-19,2592,115,1679,,bank transfer,Pending,0.0,30
6881,13214,1998-01-19,2007-08-04,2394,33,5450,,ACH,paid,0.0,0
6882,15201,1999-11-18,1990-01-15,1421,115,717,,Debit Card,Paid,,30
6883,9627,2020-01-04,1978-12-14,2054,51,2508,2005-11-02,,,1.0,30
6884,12241,1976-04-30,1989-04-24,4470,184,89,,,,0.0,30
6885,343,1993-04-25,1987-01-06,4948,35,3060,1980-01-08,Bank Transfer,,,0
6886,11394,2003-04-15,2018-02-15,1028,21,5725,,ACH,Paid,0.0,0
6887,465,2011-05-02,1991-01-02,3055,132,4035,,ACH,Paid,,10
6888,4057,1973-03-21,1992-01-22,3619,64,4355,2002-02-19,ACH,Pending,0.0,0
6889,3577,1970-10-01,1993-11-10,1604,103,4771,,,Paid,,30
6890,3016,1972-07-16,2014-05-07,4122,54,1997,,Debit Card,Pending,,5
6891,2064,1973-02-21,2007-08-17,1977,110,462,1987-11-14,Debit Card,Paid,0.0,10
6892,3386,2008-11-15,1977-04-27,4741,198,4848,,Bank Transfer,,0.0,30
6893,1754,1990-05-16,1977-09-16,2460,37,3666,1990-06-01,Bank Transfer,,0.0,5
6894,15068,2003-10-17,2005-05-24,2443,43,1360,1992-01-28,Bank Transfer,Paid,,5
6895,14080,1989-12-09,1987-11-17,2520,137,4118,,Bank Transfer,Pending,0.0,-3
6896,14925,1990-02-03,2008-05-19,3976,189,1459,,Bank Transfer,paid,1.0,5
6897,2611,1990-12-03,1977-02-20,3818,200,5715,,bank transfer,Paid,,30
6898,11723,1976-11-25,1994-01-05,3428,81,846,,,paid,1.0,0
6899,14857,1998-10-03,2015-05-04,3964,69,3900,,Debit Card,,0.0,30
6900,5429,2000-03-02,2014-01-10,2770,138,4556,,bank transfer,Paid,,5
6901,13230,2006-12-17,2014-06-18,1620,128,4121,,Bank Transfer,,1.0,5
6902,5152,1976-10-25,1974-12-10,3921,30,2146,2013-05-05,Debit Card,Pending,0.0,0
6903,11499,1994-11-11,2021-09-23,4813,52,1092,,,Paid,,0
6904,3535,2012-09-18,1979-11-01,2945,48,3711,,Bank Transfer,,1.0,5
6905,3950,2004-07-03,1991-05-03,830,81,5324,1993-12-04,ACH,,,5
6906,10747,1970-01-05,1997-02-08,3526,92,5961,2016-12-11,Bank Transfer,Pending,0.0,0
6907,12803,2015-04-08,2019-01-08,3444,104,5347,2001-04-13,Bank Transfer,paid,,30
6908,10608,2012-11-25,2009-01-14,4965,188,2952,,Debit Card,,,-3
6909,14508,1975-07-10,2012-10-15,2938,173,5770,,bank transfer,Pending,,-3
6910,15293,2003-04-26,1998-04-21,4874,160,3404,1980-12-05,Debit Card,Pending,1.0,0
6911,2381,1993-02-12,2004-12-31,4561,142,4806,1984-10-18,Bank Transfer,,0.0,30
6912,3542,2013-09-19,1982-02-06,1579,186,775,,ACH,,,5
6913,6546,2009-08-18,1981-09-05,3778,184,5668,,ACH,Paid,1.0,5
6914,5455,1982-02-08,2022-02-09,4821,133,4045,,Debit Card,Paid,,-3
6915,314,1977-12-06,1998-03-20,3821,153,1469,,ACH,Pending,0.0,30
6916,5005,1979-05-01,2000-09-13,1520,165,5785,,Bank Transfer,Pending,,-3
6917,9470,2003-03-11,2004-08-16,2195,21,854,2004-07-06,Debit Card,Paid,0.0,30
6918,7394,1974-04-02,1992-11-21,1449,85,2840,,Bank Transfer,paid,,-3
6919,5641,2003-02-20,2017-07-15,4159,131,5848,1981-03-08,ACH,Paid,0.0,-3
6920,12250,2005-08-20,2023-11-27,2948,28,561,,Bank Transfer,paid,0.0,30
6921,503,2002-02-01,1981-04-14,2239,62,1377,,,Paid,,0
6922,10339,2025-04-02,1992-04-08,2889,138,4315,,Debit Card,,1.0,0
6923,10837,1999-04-03,2025-12-27,3478,144,4793,2022-01-21,,Paid,1.0,5
6924,3529,1986-12-12,2005-07-18,3510,136,4941,,Debit Card,,0.0,10
6925,13433,1985-03-04,1978-06-25,848,111,2586,,bank transfer,Paid,1.0,5
6926,5272,1993-02-19,1975-06-20,4487,192,1772,1970-03-17,,paid,1.0,5
6927,2887,1978-02-02,2009-04-20,3502,139,2036,,bank transfer,Paid,0.0,0
6928,14249,2002-09-11,2020-01-09,1079,187,448,1987-05-17,Debit Card,Pending,0.0,5
6929,11424,2003-05-20,2015-05-30,1111,82,1093,,Bank Transfer,,1.0,-3
6930,7560,1993-07-05,2004-10-08,734,109,3732,,ACH,,1.0,5
6931,4729,2009-07-05,2024-07-19,2238,126,3901,,ACH,Pending,,30
6932,5471,1989-11-17,1983-02-21,2354,80,4924,,,,,0
6933,3171,1999-04-06,1979-05-18,2067,157,2244,,ACH,,0.0,30
6934,12041,2024-12-27,2012-12-05,1075,72,3064,1988-08-19,Debit Card,Pending,1.0,30
6935,747,1990-01-05,2011-09-23,1908,110,3919,1984-03-10,Bank Transfer,paid,0.0,10
6936,11039,2014-07-14,1999-08-20,3168,127,322,,Debit Card,Pending,1.0,0
6937,2928,2022-03-11,1973-06-05,1523,66,2660,,Debit Card,Paid,0.0,10
6938,4046,2023-12-06,2018-09-25,1696,68,2593,,ACH,Paid,,30
6939,2116,2023-01-04,1995-05-10,3507,157,2429,,Bank Transfer,paid,,5
6940,7845,2013-09-13,2021-04-21,3512,152,4549,1971-06-28,,Paid,0.0,0
6941,728,1988-11-05,2002-08-01,4830,129,3630,1970-09-24,Bank Transfer,Pending,,30
6942,13866,1989-06-08,1988-01-25,3148,94,2075,,Bank Transfer,Pending,0.0,0
6943,6234,2017-03-14,1988-03-19,1718,168,3929,,ACH,,1.0,30
